CID,카테고리명,KDC분류,KDC분류명
87940,소마B단계(초2),-1,매핑불가
130068,소마D단계(초4),-1,매핑불가
87244,소마에듀,-1,매핑불가
74415,솔빛길,-1,매핑불가
74601,핀란드초등수학,41,수학
170825,수경출판사,-1,매핑불가
185749,자이 영어 독해(예비중),74,영어
170826,수력충전 수학(초등),41,수학
170827,자이스토리 수학(초등),41,수학
170828,자이스토리 영어 듣기(초등),74,영어
170829,자이스토리 국어 독해력,-1,매핑불가
170830,바로바로 영문법,-1,매핑불가
170831,자이스토리 초등 영문법,-1,매핑불가
106494,스토리텔링 수학,41,수학
106493,수와이야기,-1,매핑불가
41815,수학은국력,41,수학
46094,문제은행 2000제,41,수학
46861,예습복습,-1,매핑불가
42598,스쿨라움,-1,매핑불가
58547,시대교육,-1,매핑불가
74570,창의사고력과학,40,자연과학
74571,창의사고력수학,41,수학
74572,영재성검사,-1,매핑불가
74573,창의사고력세트,-1,매핑불가
109065,메이플스토리 레벨업,-1,매핑불가
120733,영재창의력 샘,32,경제학
78302,D단계_4학년,41,수학
74959,C단계_3학년,41,수학
74947,B단계_2학년,41,수학
74932,A단계_1학년,41,수학
74941,P단계_6.7세,41,수학
124232,영재사고력수학,41,수학
74873,영재성검사,-1,매핑불가
74942,실전모의고사1031,-1,매핑불가
74943,중등사고력1031,-1,매핑불가
181301,빨강도형,-1,매핑불가
46520,상위권 영리한수학,41,수학
120857,생각수학1031,41,수학
46644,창의력과학1031,40,자연과학
74603,생각수학1031,41,수학
74575,영재교육원1031,-1,매핑불가
74607,상위권수학960,41,수학
46206,상위권연산960,-1,매핑불가
46154,초등 사고력 수학1031,41,수학
122508,빨강연산,-1,매핑불가
122509,이것이연산이다,-1,매핑불가
60130,상위권수학 텐텐,41,수학
47954,P단계_6-7세,-1,매핑불가
47955,A단계_1학년,37,교육학
47956,B단계_2학년,37,교육학
47957,C단계_3학년,-1,매핑불가
74663,D단계_4학년,-1,매핑불가
41870,시매쓰,-1,매핑불가
124233,문제서,41,수학
120858,생각수학_최상급,41,수학
131118,유형서,41,수학
131164,개념이쉬워지는,41,수학
149779,훈민정음,-1,매핑불가
149780,독해력 비타민,-1,매핑불가
41489,시서례,-1,매핑불가
149778,시서례,-1,매핑불가
45851,마침표 논술독서,37,교육학
45572,어린이 훈민정음,37,교육학
45573,우리생각 글쓰기,-1,매핑불가
79445,시원문화사,-1,매핑불가
79446,스마트 애니,-1,매핑불가
41411,쓰리텀,-1,매핑불가
45401,쓰리텀,-1,매핑불가
45294,굿바이 틀리기 쉬운,-1,매핑불가
41354,씨속열매,-1,매핑불가
58549,씨실과날실,-1,매핑불가
74567,올림피아드수학,41,수학
74568,창의력영재과학,40,자연과학
129773,씨투엠에듀,-1,매핑불가
129777,플라토도형,-1,매핑불가
80555,초단비_세트,-1,매핑불가
41618,아울북,-1,매핑불가
80554,초단비,-1,매핑불가
45840,개념교과서,-1,매핑불가
46530,교과서 단어의 비밀,-1,매핑불가
46141,개념교과서 마스터,-1,매핑불가
47023,오개념 탈출 프로젝트,-1,매핑불가
59603,한 권으로 끝내는 교과서,-1,매핑불가
120645,초등교과서 어휘능력 12000,-1,매핑불가
46990,미리미리 개념교과서,-1,매핑불가
46445,개념교과서 총정리,-1,매핑불가
45484,서술나라,41,수학
41478,아이수학,41,수학
77525,아이스크림,-1,매핑불가
77534,체험활동교과서,-1,매핑불가
77537,체험활동교과서_교사용,-1,매핑불가
41710,알찬학습연구원,-1,매핑불가
45966,알찬 학습총정리,-1,매핑불가
47433,중간/기말/총정리,-1,매핑불가
46643,알찬 중간학력검사,-1,매핑불가
46704,알찬 성취도평가,-1,매핑불가
47752,포인트 플러스 왕수학,41,수학
47753,아하 플러스 왕수학,41,수학
47746,아하 왕수학,41,수학
47747,점프 왕수학,41,수학
47759,포인트 왕수학,41,수학
47745,계산 왕수학,41,수학
74891,포인트왕과학,40,자연과학
74892,포인트왕사회,-1,매핑불가
74853,A단계(6세~초1),41,수학
74854,B단계(초2),41,수학
74855,C단계(초3),41,수학
74856,D단계(초4),41,수학
74857,E단계(초5),41,수학
74858,F단계(초6),41,수학
74890,교과서익히기,-1,매핑불가
74754,수학문장제,41,수학
74755,도형,-1,매핑불가
74756,수와연산,-1,매핑불가
74933,서술형,-1,매핑불가
74757,공감기본(구.공신핵심),-1,매핑불가
110554,에듀왕,-1,매핑불가
41050,에듀왕,-1,매핑불가
45958,영재교육원 입시대비,-1,매핑불가
45672,100점 기출 중간/기말/총정리,37,교육학
45264,포인트 국어/사회/과학,40,자연과학
45621,100점 평가,-1,매핑불가
45088,100점 포인트 중간/총정리,-1,매핑불가
44875,왕수학,41,수학
44876,100점 포인트 총정리,-1,매핑불가
45194,Mathking,-1,매핑불가
45457,왕수학 올림피아드,41,수학
59867,공부의 신 초등수학,41,수학
45783,High Phonics,-1,매핑불가
74587,포인트왕시리즈,-1,매핑불가
74563,점플수학,41,수학
45575,100점 수학경시대회,41,수학
45569,KME 한국수학학력평가,41,수학
45590,100점 기출문제,37,교육학
74533,꼭알시리즈,-1,매핑불가
74534,절대공감(구.공신),-1,매핑불가
74526,포인트성취도,-1,매핑불가
74608,속깊은수학_개념,41,수학
74609,속깊은수학_문제,41,수학
74610,점플한자,-1,매핑불가
74611,절대공감총정리,-1,매핑불가
122605,꼭알_수와연산,-1,매핑불가
122606,꼭알_도형,-1,매핑불가
122607,꼭알_문장제,-1,매핑불가
181945,꼭알_수학서술형,41,수학
181946,꼭알_사고력연산,-1,매핑불가
110556,원리왕수학,41,수학
110557,포인트왕수학,41,수학
110558,점프왕수학,41,수학
110559,응용왕수학,41,수학
110560,올림피아드왕수학,41,수학
41444,에이급출판사,-1,매핑불가
45444,에이급 수학,41,수학
60143,Reading A,74,영어
58769,영어책,74,영어
58550,영재마루,-1,매핑불가
74416,오픈북,-1,매핑불가
119358,하루 10분 수학,41,수학
74602,아침5분수학,41,수학
114953,아침 5분 논술,37,교육학
74417,와이비엠시사,-1,매핑불가
58542,와이즈만BOOKs(와이즈만북스),-1,매핑불가
74636,즐깨감도형,-1,매핑불가
77539,창문,-1,매핑불가
74524,창문플러스,-1,매핑불가
74525,즐깨감수학,41,수학
78301,즐깨감문제해결,-1,매핑불가
79755,즐깨감측정확률,-1,매핑불가
74623,즐깨감수와연산,-1,매핑불가
78990,스토리텔링수학,41,수학
125743,와이티미디어,-1,매핑불가
125744,백점 맞는 퀴즈게임,-1,매핑불가
42519,웅진씽크빅,-1,매핑불가
46665,웅진 총정리,-1,매핑불가
74588,THINK기발한_1학기,-1,매핑불가
74582,THINK해설학습서,-1,매핑불가
74626,THINK기발한_2학기,-1,매핑불가
74412,웅진씽크하우스,-1,매핑불가
41765,유네스미디어,-1,매핑불가
46043,통합교과논술 교과U,37,교육학
46044,6단계 유형 독서노트,-1,매핑불가
47634,친절한 쌤,-1,매핑불가
43909,유웨이북스,-1,매핑불가
41516,이야기,-1,매핑불가
45991,에듀모아 사회,-1,매핑불가
45992,에듀모아 과학,40,자연과학
45993,에듀모아 국어,-1,매핑불가
45603,에듀모아 수학,41,수학
45722,에듀모아 총정리,-1,매핑불가
45723,에듀모아 중간고사대비,-1,매핑불가
74548,공부짱세트,-1,매핑불가
46073,에듀모아 중간/기말/총정리,-1,매핑불가
177398,이지스에듀,-1,매핑불가
177400,바빠 교과서 연산,-1,매핑불가
177401,바빠 연산법,-1,매핑불가
177402,나혼자푼다,-1,매핑불가
177403,바빠 파닉스,-1,매핑불가
177404,바빠 영어,74,영어
177405,바빠 급수한자,-1,매핑불가
177406,7살 첫,-1,매핑불가
114092,빠른연산법,-1,매핑불가
114091,이지스퍼블리싱,-1,매핑불가
58832,이토피아,-1,매핑불가
74576,Way to Go!,-1,매핑불가
74577,Listening Pop,-1,매핑불가
46078,외국어능력시험 문제해설집,37,교육학
41806,종합출판,-1,매핑불가
41669,좋은책,-1,매핑불가
161538,쎈수학_라이트(초등),41,수학
161539,쎈수학_개념쎈(초등),41,수학
85957,우공비신통한,-1,매핑불가
47613,홈런,-1,매핑불가
59879,우공비+쎈세트,-1,매핑불가
59880,우공비4권세트,-1,매핑불가
74579,우공비자습서,-1,매핑불가
74580,우공비문제집,37,교육학
74581,일품수학초등,41,수학
47518,우공비,-1,매핑불가
45893,초등 쎈수학,41,수학
46731,우공비Q,-1,매핑불가
74504,우공비t(시험대비),37,교육학
121630,쎈수학,41,수학
114974,우공비문제짱,-1,매핑불가
46203,쎈 일일학습 수학,41,수학
163469,일일공부,-1,매핑불가
122368,쎈연산,-1,매핑불가
165461,일일공부,-1,매핑불가
163527,일일어휘,-1,매핑불가
163528,일일사회,-1,매핑불가
163529,일일과학,40,자연과학
74877,우공비국사과세트,37,교육학
150792,우공비일일독해,37,교육학
121633,하이쎈(최상위),41,수학
178104,일일영단어,37,교육학
178793,일일수학,41,수학
178794,일일어법,-1,매핑불가
177297,일일한자,-1,매핑불가
40896,중앙교육진흥연구소,-1,매핑불가
44772,A+ 초등시리즈,-1,매핑불가
45091,기출문제 완전정복,37,교육학
45566,랭킹 중간고사,-1,매핑불가
45682,랭킹 기말고사,-1,매핑불가
44715,A+ 전과목 총정리,-1,매핑불가
41892,중앙북스,-1,매핑불가
46631,친절한쌤 총정리,-1,매핑불가
46208,친절한 쌤,-1,매핑불가
45295,문제있는 문제,-1,매핑불가
41355,지능교육,-1,매핑불가
74408,지식과미래,-1,매핑불가
74952,매스A단계,-1,매핑불가
74953,매스B단계,-1,매핑불가
74954,매스C단계,-1,매핑불가
74955,매스D단계,-1,매핑불가
74956,매스E단계,-1,매핑불가
74957,매스F단계,-1,매핑불가
74624,매스트레이닝,-1,매핑불가
45315,공부왕,45,지학
45316,칼슘 수학,41,수학
45319,상상 수학,41,수학
47542,독서평설,45,지학
59810,만화 독서평설,45,지학
74629,반편성배치고사,45,지학
74630,월간독서평설,45,지학
88109,통합워크북,45,지학
168965,지학사,45,지학
41381,지학사,45,지학
168966,독해력 자신감,45,지학
168967,풍산자 개념x연산,45,지학
168968,풍산자 개념x유형,45,지학
168969,풍산자 개념x서술형,45,지학
78874,똑공평가,-1,매핑불가
78875,똑공수학,41,수학
114357,통하는 평가,-1,매핑불가
114358,통하는 수학,41,수학
78872,지혜를여는문,-1,매핑불가
40885,천재교육,-1,매핑불가
110268,로드맵영재수학,41,수학
110269,단원평가,-1,매핑불가
120384,개념뿌리뽑기(초등),-1,매핑불가
162192,닥터유형,-1,매핑불가
147922,HME수학(초등),41,수학
124230,노크시리즈,-1,매핑불가
46508,최고수준 수학,41,수학
46535,우등생 기출문제,37,교육학
46843,셀파 해법수학,41,수학
46890,유형별 기출문제,37,교육학
46135,개념클릭 국어/사회/과학,40,자연과학
46464,플러스 해법수학,41,수학
46148,해법수학,41,수학
46468,중간 시험범위 중간 총정리,37,교육학
46502,열공 중간/기말/총정리,-1,매핑불가
45694,수학익힘책 + 과학실험관찰,41,수학
45695,해법 교과서 논술,37,교육학
45786,챌린지 해법수학,41,수학
45787,에이스 해법수학,41,수학
45976,개념클릭 해법수학,41,수학
45969,3000제 해법수학,41,수학
45984,해법 급수한자,-1,매핑불가
45985,월간 해법수학,41,수학
45986,월간 우등생평가,-1,매핑불가
47586,셀파,-1,매핑불가
47597,2000제 해법국어/사회/과학,40,자연과학
47081,전과목단원평가,-1,매핑불가
47086,상위권 어려운 기출문제,37,교육학
47117,로드맵 영재수학,41,수학
45289,해법 중간학력평가 예상문제,-1,매핑불가
45103,해법 예체능,-1,매핑불가
45245,학습지 해법국어,-1,매핑불가
45246,학습지 해법논술,37,교육학
59858,월간 우등생과학,40,자연과학
45441,우등생전과,-1,매핑불가
77531,멘토창의서술형,-1,매핑불가
77540,2주격파,-1,매핑불가
44923,학습지 해법수학,41,수학
59809,월간 우등생논술,37,교육학
46617,해법 성취도평가 중간/기말,-1,매핑불가
59793,초등 문제집 해법수학,41,수학
59794,수학 어떻게 문제를 풀것인가,41,수학
59795,수학단원평가,41,수학
59796,초등 셀파 English,-1,매핑불가
46733,성취도평가 기출.예상문제,37,교육학
133978,최강TOT수학(초등),41,수학
45785,베스트 해법,-1,매핑불가
45778,유형별 해법,-1,매핑불가
74556,중간/기말/총정리,-1,매핑불가
45950,사고력 해법수학,41,수학
45951,해법 기초계산,-1,매핑불가
45598,수학 총정리,41,수학
45581,해법 중간학력평가,-1,매핑불가
45612,HME 수학 학력평가,41,수학
45614,해법 학기말 학력평가 예상문제,-1,매핑불가
45606,해법 올백기출문제,37,교육학
45608,학습지 해법영어,74,영어
45619,해법 학기말 학력평가 총정리,-1,매핑불가
74538,개념클릭해법,-1,매핑불가
74539,1000 해법수학,41,수학
74540,초등영어교과서,74,영어
74520,교과서 실험관찰,-1,매핑불가
74521,교과서 사회탐구,33,사회문제
78323,영재교육,-1,매핑불가
80256,멘토시리즈,-1,매핑불가
59296,교과서 어휘의 달인,-1,매핑불가
74616,리틀천재_학습지해법영어,74,영어
84969,스토리텔링 해법수학,41,수학
128942,빅터연산,-1,매핑불가
131077,해결의법칙,-1,매핑불가
130572,수학리더,41,수학
174792,하루어휘,-1,매핑불가
174793,Grammar Zap,-1,매핑불가
87968,스토리텔링해법,-1,매핑불가
173391,LET'S GO,-1,매핑불가
116287,창의력수학노크,41,수학
134687,수학의힘(초등),41,수학
107504,학습지,-1,매핑불가
80211,일파만파,-1,매핑불가
44707,1000 해법수학,41,수학
44708,올림피아드,-1,매핑불가
46156,서술형.논술형,37,교육학
45495,해법 우등생 3000제,-1,매핑불가
45480,초등 올백,-1,매핑불가
45508,Let's Go to the English World!,-1,매핑불가
45067,일등 해법수학,41,수학
45052,창의력 해법수학,41,수학
44942,학습지 해법한자,-1,매핑불가
47017,2000제 해법수학,41,수학
162334,GO!매쓰,-1,매핑불가
60186,상위권 해법수학,41,수학
131163,_월간학습지,-1,매핑불가
175059,수학도 독해가 힘이다,41,수학
177347,똑똑한 하루,-1,매핑불가
46437,스페셜 해법수학,41,수학
44721,수학경시대회,41,수학
44722,신나는 글쓰기,-1,매핑불가
44723,계산박사,-1,매핑불가
44724,도형박사,-1,매핑불가
44717,우등생 해법,-1,매핑불가
44718,해법 중간/기말/총정리,-1,매핑불가
88107,월간우등생시리즈,-1,매핑불가
88108,반편성배치고사,-1,매핑불가
46069,우등생 술술한자,-1,매핑불가
122080,유형격파,-1,매핑불가
87404,교과서 Practice Book,-1,매핑불가
163087,개념꿀꺽,-1,매핑불가
